TaskType_id,Delivery_Dt,Dept_Name,Route_seq,Car_licence,Store_id,Store_Name,Pl_M_Arrive_dt,Ac_Arrive_dt,Im_Arrive_dt,X,Y
5,2024-11-21,瑞芳DC,OJ05,KPA3070,1001018336,新店復興店,2024-11-20 23:17:00,11/20/2024 11:06:38 PM,11/21/2024 12:50:00 AM,351283.16,2764098.636
5,2024-11-21,瑞芳DC,OJ06,KPA3070,1001015042,新店民權店,2024-11-20 23:17:00,11/20/2024 11:09:26 PM,11/21/2024 12:55:00 AM,351485.162,2764075.831
5,2024-11-21,瑞芳DC,OJ07,KPA3070,1001023350,新店民佳店,2024-11-20 23:17:00,11/20/2024 11:09:26 PM,11/21/2024 1:00:00 AM,351629.265,2764115.747
5,2024-11-21,瑞芳DC,OJ08,KPA3070,1001022995,新店慈濟店,2024-11-20 23:17:00,11/20/2024 11:20:12 PM,11/21/2024 1:05:00 AM,351388.155,2764442.647
5,2024-11-21,瑞芳DC,OJ09,KPA3070,1001023974,新店江陵店,2024-11-20 23:17:00,,11/21/2024 1:25:00 AM,351554.681,2763886.636
5,2024-11-21,瑞芳DC,403DC,KPA3070,3001888888,瑞芳ＤＣ,2024-11-20 23:17:00,11/21/2024 2:16:18 AM,11/21/2024 2:07:00 AM,375487.619,2777331.953
5,2024-11-21,瑞芳DC,LMDC,KPA3070,S3001888888,瑞芳ＤＣ,2024-11-20 17:00:00,,,375487.619,2777331.953
5,2024-11-21,瑞芳DC,LM01,KPA3070,1001022899,基隆瑞發店,2024-11-20 17:00:00,11/20/2024 6:28:26 PM,11/20/2024 7:00:00 PM,373690.349,2776735.669
5,2024-11-21,瑞芳DC,LM02,KPA3070,1001023329,基隆暖錠店,2024-11-20 17:00:00,11/20/2024 6:32:22 PM,11/20/2024 7:05:00 PM,373259.22,2776672.275
5,2024-11-21,瑞芳DC,LM03,KPA3070,1001021672,基隆暖港店,2024-11-20 17:00:00,11/20/2024 6:40:56 PM,11/20/2024 7:10:00 PM,371509.865,2777994.555
5,2024-11-21,瑞芳DC,LM04,KPA3070,1001023688,八堵車站店,2024-11-20 17:00:00,11/20/2024 6:46:51 PM,11/20/2024 7:15:00 PM,371023.007,2777790.096
5,2024-11-21,瑞芳DC,LM05,KPA3070,1001021983,基隆暖東店,2024-11-20 17:00:00,11/20/2024 6:56:22 PM,11/20/2024 7:25:00 PM,371742.253,2776824.534
5,2024-11-21,瑞芳DC,LM06,KPA3070,1001021336,基隆暖盛店,2024-11-20 17:00:00,11/20/2024 6:59:51 PM,11/20/2024 7:30:00 PM,371587.811,2776673.3
5,2024-11-21,瑞芳DC,LM07,KPA3070,1001021132,基隆暖鑫店,2024-11-20 17:00:00,11/20/2024 7:03:37 PM,11/20/2024 7:35:00 PM,371808.319,2776074.75
5,2024-11-21,瑞芳DC,LM08,KPA3070,1001020190,基隆吉市店,2024-11-20 17:00:00,11/20/2024 7:12:47 PM,11/20/2024 7:40:00 PM,373560.137,2775973.443
5,2024-11-21,瑞芳DC,LM09,KPA3070,1001021078,基隆深美店,2024-11-20 17:00:00,11/20/2024 7:36:18 PM,11/20/2024 8:00:00 PM,376048.761,2780843.073
5,2024-11-21,瑞芳DC,LM10,KPA3070,1001020465,基隆欣豐店,2024-11-20 17:00:00,11/20/2024 7:40:23 PM,11/20/2024 8:10:00 PM,376762.405,2780729.815
5,2024-11-21,瑞芳DC,LM11,KPA3070,1001023753,基隆富港店,2024-11-20 17:00:00,11/20/2024 7:50:17 PM,11/20/2024 8:20:00 PM,376552.52,2781903.954
5,2024-11-21,瑞芳DC,LM13,KPA3070,1001021953,基隆海洋店,2024-11-20 17:00:00,11/20/2024 7:58:39 PM,11/20/2024 8:35:00 PM,375754.473,2782409.585
5,2024-11-21,瑞芳DC,LM14,KPA3070,1001023460,基隆新祥豐店,2024-11-20 17:00:00,11/20/2024 8:12:30 PM,11/20/2024 8:45:00 PM,375397.425,2782518.296
5,2024-11-21,瑞芳DC,LM16,KPA3070,1001018271,基隆正港店,2024-11-20 17:00:00,11/20/2024 8:19:14 PM,11/20/2024 8:55:00 PM,374898.15,2782479.227
5,2024-11-21,瑞芳DC,LM18,KPA3070,1001022465,基隆信一店,2024-11-20 17:00:00,11/20/2024 8:32:47 PM,11/20/2024 9:05:00 PM,372845.628,2780127.846
5,2024-11-21,瑞芳DC,LM19,KPA3070,1001020282,基隆新義二店,2024-11-20 17:00:00,11/20/2024 8:35:45 PM,11/20/2024 9:10:00 PM,372717.218,2780284.488
5,2024-11-21,瑞芳DC,LM20,KPA3070,1001022682,基隆新中船店,2024-11-20 17:00:00,11/20/2024 8:40:34 PM,11/20/2024 9:15:00 PM,373270.868,2780985.343
5,2024-11-21,瑞芳DC,LMDC,KPA3070,3001888888,瑞芳ＤＣ,2024-11-20 17:00:00,,11/20/2024 9:26:00 PM,375487.619,2777331.953
5,2024-11-21,瑞芳DC,OMDC,KPA3070,S3001888888,瑞芳ＤＣ,2024-11-20 21:00:00,,,375487.619,2777331.953
5,2024-11-21,瑞芳DC,OM01,KPA3070,1001021400,試院店,2024-11-20 21:00:00,11/20/2024 11:39:51 PM,11/21/2024 12:30:00 AM,352557.853,2764552.651
5,2024-11-21,瑞芳DC,OM02,KPA3070,1001018298,世景店,2024-11-20 21:00:00,11/20/2024 11:45:47 PM,11/21/2024 12:30:00 AM,352049.724,2764836.346
5,2024-11-21,瑞芳DC,OM03,KPA3070,1001022863,景文店,2024-11-20 21:00:00,11/20/2024 11:49:55 PM,11/21/2024 12:35:00 AM,351968.268,2765004.5
5,2024-11-21,瑞芳DC,OM04,KPA3070,1001019599,景和店,2024-11-20 21:00:00,11/20/2024 11:52:26 PM,11/21/2024 12:35:00 AM,351807.927,2765036.299
5,2024-11-21,瑞芳DC,OM05,KPA3070,1001016952,景後店,2024-11-20 21:00:00,11/20/2024 11:59:40 PM,11/21/2024 12:40:00 AM,352113.174,2765088.253
5,2024-11-21,瑞芳DC,OM06,KPA3070,1001018245,華德店,2024-11-20 21:00:00,11/21/2024 12:06:26 AM,11/21/2024 12:40:00 AM,352372.51,2765461.405
5,2024-11-21,瑞芳DC,OM08,KPA3070,1001020805,萬慶店,2024-11-20 21:00:00,11/21/2024 12:13:35 AM,11/21/2024 12:45:00 AM,351738.071,2765278.154
5,2024-11-21,瑞芳DC,OM09,KPA3070,1001020275,新文華店,2024-11-20 21:00:00,11/21/2024 12:18:05 AM,11/21/2024 12:50:00 AM,351990.118,2765450.682
5,2024-11-21,瑞芳DC,OM10,KPA3070,1001021231,羅和店,2024-11-20 21:00:00,11/21/2024 12:18:05 AM,11/21/2024 12:50:00 AM,351932.231,2765505.658
5,2024-11-21,瑞芳DC,OM12,KPA3070,1001021152,景富店,2024-11-20 21:00:00,11/21/2024 12:26:23 AM,11/21/2024 12:55:00 AM,351645.495,2765875.691
5,2024-11-21,瑞芳DC,OM13,KPA3070,1001023527,萬和店,2024-11-20 21:00:00,11/21/2024 12:31:06 AM,11/21/2024 1:00:00 AM,351518.672,2766227.61
5,2024-11-21,瑞芳DC,OM14,KPA3070,1001023725,師美店,2024-11-20 21:00:00,11/21/2024 12:34:47 AM,11/21/2024 1:05:00 AM,351590.685,2766881.569
5,2024-11-21,瑞芳DC,OM15,KPA3070,1001015531,深坑北福店,2024-11-20 21:00:00,11/21/2024 12:55:25 AM,11/21/2024 1:20:00 AM,357849.976,2766385.739
5,2024-11-21,瑞芳DC,OM16,KPA3070,1001014888,深坑北深店,2024-11-20 21:00:00,11/21/2024 12:59:25 AM,11/21/2024 1:20:00 AM,358041.653,2766316.981
5,2024-11-21,瑞芳DC,OM17,KPA3070,1001019256,深坑金典店,2024-11-20 21:00:00,11/21/2024 1:05:24 AM,11/21/2024 1:25:00 AM,359734.583,2766314.081
5,2024-11-21,瑞芳DC,OM18,KPA3070,1001016992,深坑埔新店,2024-11-20 21:00:00,11/21/2024 1:09:19 AM,11/21/2024 1:30:00 AM,359857.714,2766146.385
5,2024-11-21,瑞芳DC,OM19,KPA3070,1001019681,深坑昇高店,2024-11-20 21:00:00,11/21/2024 1:09:19 AM,11/21/2024 1:30:00 AM,359944.878,2766168.646
5,2024-11-21,瑞芳DC,OM20,KPA3070,1001021826,深坑紅葉店,2024-11-20 21:00:00,11/21/2024 1:16:22 AM,11/21/2024 1:35:00 AM,359095.135,2766030.984
5,2024-11-21,瑞芳DC,OM21,KPA3070,1001023611,石碇國道店,2024-11-20 21:00:00,11/21/2024 1:21:53 AM,11/21/2024 1:40:00 AM,362482.294,2766872.953
5,2024-11-21,瑞芳DC,OM22,KPA3070,1001023006,坪林順益店,2024-11-20 21:00:00,11/21/2024 1:45:36 AM,11/21/2024 1:55:00 AM,368878.176,2758647.116
5,2024-11-21,瑞芳DC,OMDC,KPA3070,3001888888,瑞芳ＤＣ,2024-11-20 21:00:00,11/21/2024 2:16:18 AM,11/21/2024 2:35:00 AM,375487.619,2777331.953
4,2024-11-25,瑞芳DC,WJDC,KPA3070,S3001888888,瑞芳ＤＣ,2024-11-25 11:20:00,,,375487.619,2777331.953
4,2024-11-25,瑞芳DC,WJ03,KPA3070,1001018893,康福店,2024-11-25 11:20:00,,11/25/2024 2:05:00 PM,359864.893,2773616.193
4,2024-11-25,瑞芳DC,WJ04,KPA3070,1001022617,湖東店,2024-11-25 11:20:00,,11/25/2024 2:10:00 PM,359826.452,2773741.05
4,2024-11-25,瑞芳DC,WJ05,KPA3070,1001020319,東安店,2024-11-25 11:20:00,11/25/2024 1:15:50 PM,11/25/2024 2:15:00 PM,359559.111,2773419.493
4,2024-11-25,瑞芳DC,WJ06,KPA3070,1001019103,新東湖店,2024-11-25 11:20:00,11/25/2024 1:22:09 PM,11/25/2024 2:20:00 PM,359395.707,2773566.045
4,2024-11-25,瑞芳DC,WJ07,KPA3070,1001020130,東茂店,2024-11-25 11:20:00,11/25/2024 1:26:22 PM,11/25/2024 2:25:00 PM,359241.295,2773692.869
4,2024-11-25,瑞芳DC,WJ08,KPA3070,1001021293,湖洲店,2024-11-25 11:20:00,11/25/2024 1:33:51 PM,11/25/2024 2:30:00 PM,358866.572,2773686.596
4,2024-11-25,瑞芳DC,WJ09,KPA3070,1001019598,護校店,2024-11-25 11:20:00,11/25/2024 1:42:51 PM,11/25/2024 2:40:00 PM,358933.83,2774270.102
4,2024-11-25,瑞芳DC,WJ10,KPA3070,1001018459,工業一店,2024-11-25 11:20:00,11/25/2024 1:56:44 PM,11/25/2024 2:50:00 PM,359331.783,2772235.231
4,2024-11-25,瑞芳DC,WJ11,KPA3070,1001023390,工業二店,2024-11-25 11:20:00,11/25/2024 1:56:44 PM,11/25/2024 3:00:00 PM,359149.083,2772385.439
4,2024-11-25,瑞芳DC,WJ12,KPA3070,1001022903,工業三店,2024-11-25 11:20:00,11/25/2024 2:13:52 PM,11/25/2024 3:10:00 PM,359476.137,2772266.427
4,2024-11-25,瑞芳DC,WJ13,KPA3070,1001018852,宏展店,2024-11-25 11:20:00,11/25/2024 1:56:44 PM,11/25/2024 3:15:00 PM,359391.605,2772230.586
4,2024-11-25,瑞芳DC,WJ14,KPA3070,1001022418,經貿店,2024-11-25 11:20:00,11/25/2024 2:28:03 PM,11/25/2024 3:20:00 PM,359395.082,2772515.809
4,2024-11-25,瑞芳DC,WJDC,KPA3070,3001888888,瑞芳ＤＣ,2024-11-25 11:20:00,11/25/2024 3:11:12 PM,11/25/2024 3:54:00 PM,375487.619,2777331.953
5,2024-12-05,瑞芳DC,LIDC,KPA3070,S3001888888,瑞芳ＤＣ,2024-12-04 16:40:00,,,375487.619,2777331.953
5,2024-12-05,瑞芳DC,LI01,KPA3070,1001021611,建南店,2024-12-04 16:40:00,,12/4/2024 7:50:00 PM,351556.26,2770550.268
5,2024-12-05,瑞芳DC,LI02,KPA3070,1001021455,濟南二店,2024-12-04 16:40:00,,12/4/2024 7:55:00 PM,351234.804,2770454.567
5,2024-12-05,瑞芳DC,LI03,KPA3070,1001019674,新北科店,2024-12-04 16:40:00,,12/4/2024 8:00:00 PM,351196.72,2770866.909
5,2024-12-05,瑞芳DC,LI04,KPA3070,1001016573,北科店,2024-12-04 16:40:00,,12/4/2024 8:10:00 PM,351651.361,2770806.472
5,2024-12-05,瑞芳DC,LI05,KPA3070,1001018581,昌隆店,2024-12-04 16:40:00,,12/4/2024 8:15:00 PM,351864.837,2770824.725
5,2024-12-05,瑞芳DC,LI06,KPA3070,1001022950,懷生店,2024-12-04 16:40:00,,12/4/2024 8:20:00 PM,352283.176,2769749.399
5,2024-12-05,瑞芳DC,LI07,KPA3070,1001023922,興忠店,2024-12-04 16:40:00,,12/4/2024 8:25:00 PM,352222.571,2770379.988
5,2024-12-05,瑞芳DC,LI08,KPA3070,1001021762,復豪店,2024-12-04 16:40:00,,12/4/2024 8:30:00 PM,352203.26,2769881.517
5,2024-12-05,瑞芳DC,LI09,KPA3070,1001022593,義興店,2024-12-04 16:40:00,,12/4/2024 8:35:00 PM,352286.322,2769692.886
5,2024-12-05,瑞芳DC,LI10,KPA3070,1001019160,復豐店,2024-12-04 16:40:00,,12/4/2024 8:40:00 PM,352283.176,2769749.399
5,2024-12-05,瑞芳DC,LI11,KPA3070,1001020914,興仁店,2024-12-04 16:40:00,,12/4/2024 8:45:00 PM,352273.658,2770310.254
5,2024-12-05,瑞芳DC,LI12,KPA3070,1001019760,正興店,2024-12-04 16:40:00,,12/4/2024 8:50:00 PM,351991.937,2770553.905
5,2024-12-05,瑞芳DC,LI17,KPA3070,1001018052,興南店,2024-12-04 16:40:00,,12/4/2024 9:15:00 PM,352204.549,2769621.491
5,2024-12-05,瑞芳DC,LI18,KPA3070,1001022101,建國店,2024-12-04 16:40:00,,12/4/2024 9:20:00 PM,351784.629,2769158.849
5,2024-12-05,瑞芳DC,LI19,KPA3070,1001023184,瑞和店,2024-12-04 16:40:00,,12/4/2024 9:25:00 PM,352028.091,2768917.38
5,2024-12-05,瑞芳DC,LI20,KPA3070,1001015818,興和店,2024-12-04 16:40:00,,12/4/2024 9:30:00 PM,352243.073,2769110.59
5,2024-12-05,瑞芳DC,LI21,KPA3070,1001020399,義安店,2024-12-04 16:40:00,,12/4/2024 9:35:00 PM,352631.846,2769633.57
5,2024-12-05,瑞芳DC,LI22,KPA3070,1001017768,安賢店,2024-12-04 16:40:00,,12/4/2024 9:40:00 PM,352649.68,2769088.091
5,2024-12-05,瑞芳DC,LI23,KPA3070,1001017877,新遠企店,2024-12-04 16:40:00,,12/4/2024 9:45:00 PM,352783.829,2768810.802
5,2024-12-05,瑞芳DC,LI24,KPA3070,1001023675,樂和店,2024-12-04 16:40:00,,12/4/2024 9:50:00 PM,352888.386,2769095.612
5,2024-12-05,瑞芳DC,LI25,KPA3070,1001019051,敦鼎店,2024-12-04 16:40:00,,12/4/2024 9:55:00 PM,352788.546,2769309.396
5,2024-12-05,瑞芳DC,LI26,KPA3070,1001018055,東方店,2024-12-04 16:40:00,,12/4/2024 10:00:00 PM,353046.593,2769570.631
5,2024-12-05,瑞芳DC,LI27,KPA3070,1001016630,紫陽店,2024-12-04 16:40:00,12/4/2024 9:52:32 PM,12/4/2024 10:40:00 PM,356357.905,2774602.711
5,2024-12-05,瑞芳DC,LI28,KPA3070,1001015432,湖山店,2024-12-04 16:40:00,12/4/2024 10:02:24 PM,12/4/2024 10:45:00 PM,355302.728,2775050.201
5,2024-12-05,瑞芳DC,LI29,KPA3070,1001019638,湖安店,2024-12-04 16:40:00,12/4/2024 10:06:47 PM,12/4/2024 10:50:00 PM,354648.253,2775144.442
5,2024-12-05,瑞芳DC,LI30,KPA3070,1001022274,新環山店,2024-12-04 16:40:00,12/4/2024 10:09:48 PM,12/4/2024 10:55:00 PM,354517.391,2775134.201
5,2024-12-05,瑞芳DC,LI31,KPA3070,1001017818,陽湖店,2024-12-04 16:40:00,12/4/2024 10:14:07 PM,12/4/2024 11:00:00 PM,354103.453,2775354.051
5,2024-12-05,瑞芳DC,LI32,KPA3070,1001023714,文湖店,2024-12-04 16:40:00,12/4/2024 10:17:04 PM,12/4/2024 11:05:00 PM,354218.55,2775575.067
5,2024-12-05,瑞芳DC,LI33,KPA3070,1001021291,湖茂店,2024-12-04 16:40:00,12/4/2024 10:20:12 PM,12/4/2024 11:10:00 PM,353962.403,2775602.174
5,2024-12-05,瑞芳DC,LI34,KPA3070,1001021799,新德明店,2024-12-04 16:40:00,12/4/2024 10:25:30 PM,12/4/2024 11:15:00 PM,354753.088,2775540.048
5,2024-12-05,瑞芳DC,LI35,KPA3070,1001024054,港華店,2024-12-04 16:40:00,12/4/2024 10:02:24 PM,12/4/2024 11:20:00 PM,355447.546,2775138.459
5,2024-12-05,瑞芳DC,LI36,KPA3070,1001022537,麗山店,2024-12-04 16:40:00,12/4/2024 9:49:35 PM,12/4/2024 11:25:00 PM,355860.799,2774840.447
5,2024-12-05,瑞芳DC,LI37,KPA3070,1001020600,湖濱店,2024-12-04 16:40:00,12/4/2024 10:40:14 PM,12/4/2024 11:30:00 PM,356045.212,2775237.35
5,2024-12-05,瑞芳DC,LI38,KPA3070,1001019436,金瑞店,2024-12-04 16:40:00,12/4/2024 10:45:09 PM,12/4/2024 11:35:00 PM,356643.014,2775712.666
5,2024-12-05,瑞芳DC,LI39,KPA3070,1001022980,德湖店,2024-12-04 16:40:00,12/4/2024 10:50:54 PM,12/4/2024 11:40:00 PM,357222.354,2775088.165
5,2024-12-05,瑞芳DC,LI41,KPA3070,1001021985,星湖店,2024-12-04 16:40:00,12/4/2024 10:56:21 PM,12/4/2024 11:50:00 PM,357598.832,2774885.095
5,2024-12-05,瑞芳DC,LI42,KPA3070,1001015810,康雲店,2024-12-04 16:40:00,12/4/2024 10:59:28 PM,12/4/2024 11:55:00 PM,357301.931,2774726.556
5,2024-12-05,瑞芳DC,LI43,KPA3070,1001018517,紫新店,2024-12-04 16:40:00,12/4/2024 11:01:40 PM,12/5/2024 12:00:00 AM,353842.233,2775404.309
5,2024-12-05,瑞芳DC,LIDC,KPA3070,3001888888,瑞芳ＤＣ,2024-12-04 16:40:00,12/4/2024 11:30:01 PM,12/5/2024 12:54:00 AM,375487.619,2777331.953
