TaskType_id,Delivery_Dt,Dept_Name,Route_seq,Car_licence,Store_id,Store_Name,Pl_M_Arrive_dt,Ac_Arrive_dt,Im_Arrive_dt
02,2025-03-17,瑞芳DC,BDDC,KPD3951,S3001888888,瑞芳ＤＣ,2025-03-17 01:30:00,3/17/2025 3:22:30 AM,
02,2025-03-17,瑞芳DC,BD08,KPD3951,1001021863,基隆中山店,2025-03-17 01:30:00,3/17/2025 3:49:02 AM,3/17/2025 4:35:00 AM
02,2025-03-17,瑞芳DC,BD09,KPD3951,1001018930,基隆鑫忠孝店,2025-03-17 01:30:00,3/17/2025 3:58:35 AM,3/17/2025 4:40:00 AM
02,2025-03-17,瑞芳DC,BD10,KPD3951,1001019391,基隆鑫忠二店,2025-03-17 01:30:00,3/17/2025 3:58:35 AM,3/17/2025 4:45:00 AM
02,2025-03-17,瑞芳DC,BD11,KPD3951,1001017147,基隆仁三店,2025-03-17 01:30:00,3/17/2025 4:06:25 AM,3/17/2025 4:50:00 AM
02,2025-03-17,瑞芳DC,BD12,KPD3951,1001021517,基隆仁四店,2025-03-17 01:30:00,3/17/2025 4:09:07 AM,3/17/2025 4:55:00 AM
02,2025-03-17,瑞芳DC,BD13,KPD3951,1001018477,基隆精一店,2025-03-17 01:30:00,3/17/2025 4:11:32 AM,3/17/2025 5:00:00 AM
02,2025-03-17,瑞芳DC,BD14,KPD3951,1001019180,基隆廟口店,2025-03-17 01:30:00,3/17/2025 4:25:49 AM,3/17/2025 5:05:00 AM
02,2025-03-17,瑞芳DC,BD15,KPD3951,1001021602,基隆劉銘傳店,2025-03-17 01:30:00,3/17/2025 4:30:16 AM,3/17/2025 5:10:00 AM
02,2025-03-17,瑞芳DC,BD16,KPD3951,1001024044,基隆鑫仁二店,2025-03-17 01:30:00,3/17/2025 4:35:50 AM,3/17/2025 5:15:00 AM
02,2025-03-17,瑞芳DC,BD18,KPD3951,1001022465,基隆信一店,2025-03-17 01:30:00,3/17/2025 4:42:51 AM,3/17/2025 5:25:00 AM
02,2025-03-17,瑞芳DC,BD19,KPD3951,1001020282,基隆新義二店,2025-03-17 01:30:00,3/17/2025 4:49:49 AM,3/17/2025 5:30:00 AM
02,2025-03-17,瑞芳DC,BD20,KPD3951,1001023755,基隆信義店,2025-03-17 01:30:00,3/17/2025 4:58:57 AM,3/17/2025 5:35:00 AM
02,2025-03-17,瑞芳DC,BD21,KPD3951,1001020367,基隆東信店,2025-03-17 01:30:00,3/17/2025 5:08:05 AM,3/17/2025 5:40:00 AM
02,2025-03-17,瑞芳DC,BD22,KPD3951,1001015670,基隆新正信店,2025-03-17 01:30:00,3/17/2025 5:16:00 AM,3/17/2025 5:45:00 AM
02,2025-03-17,瑞芳DC,BD23,KPD3951,1001020866,基隆二信店,2025-03-17 01:30:00,3/17/2025 5:54:34 AM,3/17/2025 6:20:00 AM
02,2025-03-17,瑞芳DC,BD24,KPD3951,1001021953,基隆海洋店,2025-03-17 01:30:00,3/17/2025 5:30:53 AM,3/17/2025 6:10:00 AM
02,2025-03-17,瑞芳DC,BDDC,KPD3951,3001888888,瑞芳ＤＣ,2025-03-17 01:30:00,3/17/2025 6:17:42 AM,3/17/2025 6:27:00 AM
