TaskType_id,Delivery_Dt,Dept_Name,Route_seq,Car_licence,Store_id,Store_Name,Pl_M_Arrive_dt,Ac_Arrive_dt,Im_Arrive_dt
12,2024-03-19,瑞芳DC,101DC,KPD9998,S3001888888,瑞芳ＤＣ,2024-03-19 13:11:00,3/19/2024 1:12:57 PM,
12,2024-03-19,瑞芳DC,SC05,KPD9998,1001018581,昌隆店,2024-03-19 13:11:00,3/19/2024 2:19:11 PM,3/19/2024 2:25:00 PM
12,2024-03-19,瑞芳DC,SC06,KPD9998,1001022950,懷生店,2024-03-19 13:11:00,3/19/2024 2:28:15 PM,3/19/2024 2:30:00 PM
12,2024-03-19,瑞芳DC,SC07,KPD9998,1001018902,興忠店,2024-03-19 13:11:00,3/19/2024 2:33:48 PM,3/19/2024 2:35:00 PM
12,2024-03-19,瑞芳DC,SC08,KPD9998,1001020914,興仁店,2024-03-19 13:11:00,3/19/2024 2:35:33 PM,3/19/2024 2:35:00 PM
12,2024-03-19,瑞芳DC,SC09,KPD9998,1001019760,正興店,2024-03-19 13:11:00,3/19/2024 2:45:58 PM,3/19/2024 2:50:00 PM
12,2024-03-19,瑞芳DC,SC10,KPD9998,1001022634,金信店,2024-03-19 13:11:00,3/19/2024 2:59:47 PM,3/19/2024 3:00:00 PM
12,2024-03-19,瑞芳DC,SK15,KPD9998,1001021961,台興店,2024-03-19 13:11:00,3/19/2024 3:16:46 PM,3/19/2024 3:50:00 PM
12,2024-03-19,瑞芳DC,SK16,KPD9998,1001018658,台科店,2024-03-19 13:11:00,3/19/2024 3:24:15 PM,3/19/2024 3:55:00 PM
12,2024-03-19,瑞芳DC,SK17,KPD9998,1001022661,台大二活店,2024-03-19 13:11:00,3/19/2024 3:36:10 PM,3/19/2024 4:05:00 PM
12,2024-03-19,瑞芳DC,SK18,KPD9998,1001020038,台一宿舍店,2024-03-19 13:11:00,3/19/2024 3:42:25 PM,3/19/2024 4:15:00 PM
12,2024-03-19,瑞芳DC,SK19,KPD9998,1001022110,台大楓林店,2024-03-19 13:11:00,3/19/2024 3:53:50 PM,3/19/2024 4:20:00 PM
12,2024-03-19,瑞芳DC,SK20,KPD9998,1001022350,台福店,2024-03-19 13:11:00,3/19/2024 3:48:32 PM,3/19/2024 4:30:00 PM
12,2024-03-19,瑞芳DC,101DC,KPD9998,3001888888,瑞芳ＤＣ,2024-03-19 13:11:00,3/19/2024 4:31:30 PM,3/19/2024 4:39:00 PM
03,2024-03-21,瑞芳DC,103DC,KPD9998,S3001888888,瑞芳ＤＣ,2024-03-21 12:39:00,3/21/2024 12:55:44 PM,
03,2024-03-21,瑞芳DC,GL03,KPD9998,1001015818,興和店,2024-03-21 12:39:00,3/21/2024 1:25:16 PM,3/21/2024 1:50:00 PM
03,2024-03-21,瑞芳DC,GP05,KPD9998,1001020914,興仁店,2024-03-21 12:39:00,3/21/2024 2:01:10 PM,3/21/2024 2:00:00 PM
03,2024-03-21,瑞芳DC,GL04,KPD9998,1001020399,義安店,2024-03-21 12:39:00,3/21/2024 1:37:38 PM,3/21/2024 1:50:00 PM
03,2024-03-21,瑞芳DC,GP06,KPD9998,1001018902,興忠店,2024-03-21 12:39:00,3/21/2024 2:01:10 PM,3/21/2024 2:05:00 PM
03,2024-03-21,瑞芳DC,GX10,KPD9998,1001022111,汐止智興店,2024-03-21 12:39:00,3/21/2024 2:48:24 PM,3/21/2024 3:05:00 PM
03,2024-03-21,瑞芳DC,GN17,KPD9998,1001016026,汐止鄉長店,2024-03-21 12:39:00,3/21/2024 3:03:29 PM,3/21/2024 3:20:00 PM
03,2024-03-21,瑞芳DC,GN18,KPD9998,1001018090,汐止和平店,2024-03-21 12:39:00,3/21/2024 3:10:35 PM,3/21/2024 3:25:00 PM
03,2024-03-21,瑞芳DC,GN19,KPD9998,1001022477,汐止農會店,2024-03-21 12:39:00,3/21/2024 3:23:07 PM,3/21/2024 3:35:00 PM
03,2024-03-21,瑞芳DC,GN20,KPD9998,1001022583,汐止秀峰店,2024-03-21 12:39:00,3/21/2024 4:02:01 PM,3/21/2024 3:45:00 PM
03,2024-03-21,瑞芳DC,103DC,KPD9998,3001888888,瑞芳ＤＣ,2024-03-21 12:39:00,3/21/2024 4:29:27 PM,3/21/2024 4:16:00 PM
03,2024-03-22,瑞芳DC,104DC,KPD9998,S3001888888,瑞芳ＤＣ,2024-03-22 08:03:00,,
03,2024-03-22,瑞芳DC,DO01,KPD9998,1001021647,小彎公宅店,2024-03-22 08:03:00,3/22/2024 8:20:07 AM,3/22/2024 9:00:00 AM
03,2024-03-22,瑞芳DC,DO02,KPD9998,1001020641,港成店,2024-03-22 08:03:00,,3/22/2024 9:10:00 AM
03,2024-03-22,瑞芳DC,DO03,KPD9998,1001016840,向陽店,2024-03-22 08:03:00,3/22/2024 8:36:43 AM,3/22/2024 9:20:00 AM
03,2024-03-22,瑞芳DC,DO04,KPD9998,1001022011,中視店,2024-03-22 08:03:00,3/22/2024 8:44:56 AM,3/22/2024 9:30:00 AM
03,2024-03-22,瑞芳DC,DO05,KPD9998,1001020277,重陽店,2024-03-22 08:03:00,3/22/2024 8:52:27 AM,3/22/2024 9:40:00 AM
03,2024-03-22,瑞芳DC,DH10,KPD9998,1001023135,基隆華復店,2024-03-22 08:03:00,3/22/2024 9:25:03 AM,3/22/2024 10:00:00 AM
03,2024-03-22,瑞芳DC,DF12,KPD9998,1001014688,基隆海大店,2024-03-22 08:03:00,3/22/2024 10:08:18 AM,3/22/2024 11:00:00 AM
03,2024-03-22,瑞芳DC,DF13,KPD9998,1001021953,基隆海洋店,2024-03-22 08:03:00,3/22/2024 9:53:42 AM,3/22/2024 11:05:00 AM
03,2024-03-22,瑞芳DC,104DC,KPD9998,3001888888,瑞芳ＤＣ,2024-03-22 08:03:00,3/22/2024 10:37:06 AM,3/22/2024 11:18:00 AM
03,2024-03-22,瑞芳DC,106DC,KPD9998,S3001888888,瑞芳ＤＣ,2024-03-22 12:59:00,3/22/2024 12:15:31 PM,
03,2024-03-22,瑞芳DC,GU07,KPD9998,1001019081,忠愛店,2024-03-22 12:59:00,3/22/2024 1:00:12 PM,3/22/2024 2:00:00 PM
03,2024-03-22,瑞芳DC,GU08,KPD9998,1001019133,仁慈店,2024-03-22 12:59:00,3/22/2024 1:13:21 PM,3/22/2024 2:10:00 PM
03,2024-03-22,瑞芳DC,GU09,KPD9998,1001017725,敦新店,2024-03-22 12:59:00,3/22/2024 1:22:34 PM,3/22/2024 2:20:00 PM
03,2024-03-22,瑞芳DC,GX10,KPD9998,1001022111,汐止智興店,2024-03-22 12:59:00,3/22/2024 2:00:39 PM,3/22/2024 3:05:00 PM
03,2024-03-22,瑞芳DC,GX11,KPD9998,1001014806,汐止福全店,2024-03-22 12:59:00,3/22/2024 2:12:06 PM,3/22/2024 3:15:00 PM
03,2024-03-22,瑞芳DC,GN17,KPD9998,1001016026,汐止鄉長店,2024-03-22 12:59:00,3/22/2024 2:24:34 PM,3/22/2024 3:20:00 PM
03,2024-03-22,瑞芳DC,GN18,KPD9998,1001018090,汐止和平店,2024-03-22 12:59:00,3/22/2024 2:30:38 PM,3/22/2024 3:25:00 PM
03,2024-03-22,瑞芳DC,GN19,KPD9998,1001022477,汐止農會店,2024-03-22 12:59:00,3/22/2024 2:37:56 PM,3/22/2024 3:35:00 PM
03,2024-03-22,瑞芳DC,GN20,KPD9998,1001022583,汐止秀峰店,2024-03-22 12:59:00,3/22/2024 2:47:16 PM,3/22/2024 3:45:00 PM
03,2024-03-22,瑞芳DC,106DC,KPD9998,3001888888,瑞芳ＤＣ,2024-03-22 12:59:00,3/22/2024 3:11:31 PM,3/22/2024 4:24:00 PM
12,2024-03-25,瑞芳DC,QDDC,KPD9998,S3001888888,瑞芳ＤＣ,2024-03-25 07:00:00,3/25/2024 7:22:47 AM,
12,2024-03-25,瑞芳DC,QD01,KPD9998,1001019776,松創店,2024-03-25 07:00:00,3/25/2024 8:18:29 AM,3/25/2024 8:40:00 AM
12,2024-03-25,瑞芳DC,QD02,KPD9998,1001018712,逸鑫店,2024-03-25 07:00:00,3/25/2024 8:32:40 AM,3/25/2024 9:00:00 AM
12,2024-03-25,瑞芳DC,QD03,KPD9998,1001019399,台北１０１店,2024-03-25 07:00:00,3/25/2024 8:39:44 AM,3/25/2024 9:10:00 AM
12,2024-03-25,瑞芳DC,QD04,KPD9998,1001017309,建鑫店,2024-03-25 07:00:00,3/25/2024 9:02:08 AM,3/25/2024 9:30:00 AM
12,2024-03-25,瑞芳DC,QD05,KPD9998,1001020809,松仁店,2024-03-25 07:00:00,3/25/2024 9:14:30 AM,3/25/2024 9:40:00 AM
12,2024-03-25,瑞芳DC,QD06,KPD9998,1001020415,新安興店,2024-03-25 07:00:00,3/25/2024 9:20:35 AM,3/25/2024 9:50:00 AM
12,2024-03-25,瑞芳DC,QD07,KPD9998,1001022973,祥和店,2024-03-25 07:00:00,3/25/2024 9:23:21 AM,3/25/2024 10:00:00 AM
12,2024-03-25,瑞芳DC,QD08,KPD9998,1001021292,挹翠店,2024-03-25 07:00:00,3/25/2024 9:29:23 AM,3/25/2024 10:10:00 AM
12,2024-03-25,瑞芳DC,QD09,KPD9998,1001018632,盛興店,2024-03-25 07:00:00,3/25/2024 9:37:47 AM,3/25/2024 10:20:00 AM
12,2024-03-25,瑞芳DC,QD10,KPD9998,1001018081,莊敬店,2024-03-25 07:00:00,3/25/2024 9:42:53 AM,3/25/2024 10:30:00 AM
12,2024-03-25,瑞芳DC,QD11,KPD9998,1001021802,北醫店,2024-03-25 07:00:00,3/25/2024 9:47:07 AM,3/25/2024 10:40:00 AM
12,2024-03-25,瑞芳DC,QD12,KPD9998,1001020665,莊新店,2024-03-25 07:00:00,3/25/2024 9:51:47 AM,3/25/2024 10:40:00 AM
12,2024-03-25,瑞芳DC,QD13,KPD9998,1001020129,富興店,2024-03-25 07:00:00,3/25/2024 9:57:52 AM,3/25/2024 10:55:00 AM
12,2024-03-25,瑞芳DC,QD14,KPD9998,1001020557,景聯店,2024-03-25 07:00:00,3/25/2024 10:06:00 AM,3/25/2024 11:00:00 AM
12,2024-03-25,瑞芳DC,QD15,KPD9998,1001017120,三興店,2024-03-25 07:00:00,3/25/2024 10:15:12 AM,3/25/2024 11:05:00 AM
12,2024-03-25,瑞芳DC,QD16,KPD9998,1001017827,復昌店,2024-03-25 07:00:00,3/25/2024 10:26:40 AM,3/25/2024 11:10:00 AM
12,2024-03-25,瑞芳DC,QD17,KPD9998,1001018390,新信德店,2024-03-25 07:00:00,3/25/2024 10:37:09 AM,3/25/2024 11:20:00 AM
12,2024-03-25,瑞芳DC,QD18,KPD9998,1001023084,松友店,2024-03-25 07:00:00,3/25/2024 10:42:38 AM,3/25/2024 11:25:00 AM
12,2024-03-25,瑞芳DC,QD19,KPD9998,1001021979,松永店,2024-03-25 07:00:00,3/25/2024 10:57:51 AM,3/25/2024 11:30:00 AM
12,2024-03-25,瑞芳DC,QDDC,KPD9998,3001888888,瑞芳ＤＣ,2024-03-25 07:00:00,3/25/2024 11:40:31 AM,3/25/2024 11:59:00 AM
12,2024-03-25,瑞芳DC,SEDC,KPD9998,S3001888888,瑞芳ＤＣ,2024-03-25 11:30:00,3/25/2024 12:55:47 PM,
12,2024-03-25,瑞芳DC,SE01,KPD9998,1001022061,萬芳店,2024-03-25 11:30:00,3/25/2024 2:07:35 PM,3/25/2024 2:00:00 PM
