TaskType_id,Delivery_Dt,Dept_Name,Route_seq,Car_licence,Store_id,Store_Name,Pl_M_Arrive_dt,Ac_Arrive_dt,Im_Arrive_dt
03,2024-04-29,瑞芳DC,107DC,KPD3793,S3001888888,瑞芳ＤＣ,2024-04-29 12:48:00,4/29/2024 12:29:16 PM,
03,2024-04-29,瑞芳DC,GM05,KPD3793,1001018081,莊敬店,2024-04-29 12:48:00,4/29/2024 1:01:22 PM,4/29/2024 1:50:00 PM
03,2024-04-29,瑞芳DC,GM06,KPD3793,1001018632,盛興店,2024-04-29 12:48:00,4/29/2024 1:09:06 PM,4/29/2024 2:00:00 PM
03,2024-04-29,瑞芳DC,GU10,KPD3793,1001021426,敦安店,2024-04-29 12:48:00,4/29/2024 1:31:03 PM,4/29/2024 2:30:00 PM
03,2024-04-29,瑞芳DC,GU11,KPD3793,1001016909,和信店,2024-04-29 12:48:00,4/29/2024 1:46:34 PM,4/29/2024 2:40:00 PM
03,2024-04-29,瑞芳DC,GV13,KPD3793,1001022958,新成鑫店,2024-04-29 12:48:00,4/29/2024 2:05:56 PM,4/29/2024 3:00:00 PM
03,2024-04-29,瑞芳DC,GV14,KPD3793,1001022592,新中坡店,2024-04-29 12:48:00,4/29/2024 2:14:42 PM,4/29/2024 2:50:00 PM
03,2024-04-29,瑞芳DC,GV15,KPD3793,1001022627,港福店,2024-04-29 12:48:00,4/29/2024 2:27:13 PM,4/29/2024 3:00:00 PM
03,2024-04-29,瑞芳DC,GV16,KPD3793,1001023015,新昆陽店,2024-04-29 12:48:00,4/29/2024 2:35:39 PM,4/29/2024 3:10:00 PM
03,2024-04-29,瑞芳DC,GV17,KPD3793,1001019213,南港公宅店,2024-04-29 12:48:00,4/29/2024 3:05:22 PM,4/29/2024 3:20:00 PM
03,2024-04-29,瑞芳DC,107DC,KPD3793,3001888888,瑞芳ＤＣ,2024-04-29 12:48:00,4/29/2024 3:45:28 PM,4/29/2024 5:30:00 PM
