TaskType_id,Delivery_Dt,Dept_Name,Route_seq,Car_licence,Store_id,Store_Name,Pl_M_Arrive_dt,Ac_Arrive_dt,Im_Arrive_dt
12,2024-01-03,瑞芳DC,QKDC,KPD0515,S3001888888,瑞芳ＤＣ,2024-01-03 06:30:00,1/3/2024 7:07:13 AM,
12,2024-01-03,瑞芳DC,QK01,KPD0515,1001020010,汐止新遠雄店,2024-01-03 06:30:00,1/3/2024 7:48:23 AM,1/3/2024 8:45:00 AM
12,2024-01-03,瑞芳DC,QK02,KPD0515,1001020011,新遠雄二店,2024-01-03 06:30:00,1/3/2024 7:48:23 AM,1/3/2024 8:45:00 AM
12,2024-01-03,瑞芳DC,QK03,KPD0515,1001020769,汐止亞太店,2024-01-03 06:30:00,1/3/2024 8:17:15 AM,1/3/2024 9:15:00 AM
12,2024-01-03,瑞芳DC,QK04,KPD0515,1001022615,汐止宏碁店,2024-01-03 06:30:00,1/3/2024 8:17:15 AM,1/3/2024 9:15:00 AM
12,2024-01-03,瑞芳DC,QK05,KPD0515,1001018092,汐止連新店,2024-01-03 06:30:00,1/3/2024 8:31:57 AM,1/3/2024 9:30:00 AM
12,2024-01-03,瑞芳DC,QK06,KPD0515,1001020638,汐止桂冠店,2024-01-03 06:30:00,1/3/2024 8:41:16 AM,1/3/2024 9:40:00 AM
12,2024-01-03,瑞芳DC,QK07,KPD0515,1001021894,汐止莊敬店,2024-01-03 06:30:00,1/3/2024 8:45:59 AM,1/3/2024 9:45:00 AM
12,2024-01-03,瑞芳DC,QK08,KPD0515,1001021210,汐止興莊店,2024-01-03 06:30:00,1/3/2024 8:50:05 AM,1/3/2024 9:50:00 AM
12,2024-01-03,瑞芳DC,QK09,KPD0515,1001018583,汐止青山店,2024-01-03 06:30:00,1/3/2024 8:55:48 AM,1/3/2024 9:55:00 AM
12,2024-01-03,瑞芳DC,QK10,KPD0515,1001014806,汐止福全店,2024-01-03 06:30:00,1/3/2024 9:01:09 AM,1/3/2024 10:00:00 AM
