TaskType_id,Delivery_Dt,Dept_Name,Route_seq,Car_licence,Store_id,Store_Name,Pl_M_Arrive_dt,Ac_Arrive_dt,Im_Arrive_dt
02,2024-01-09,瑞芳DC,102DC,KPD0510,S3001888888,瑞芳ＤＣ,2024-01-09 00:59:00,,
02,2024-01-09,瑞芳DC,AM18,KPD0510,1001021436,興崙店,2024-01-09 00:59:00,1/9/2024 1:59:42 AM,1/9/2024 2:05:00 AM
02,2024-01-09,瑞芳DC,AM19,KPD0510,1001021029,鑫順店,2024-01-09 00:59:00,1/9/2024 2:01:09 AM,1/9/2024 2:10:00 AM
02,2024-01-09,瑞芳DC,AM20,KPD0510,1001017245,大順店,2024-01-09 00:59:00,1/9/2024 2:02:06 AM,1/9/2024 2:15:00 AM
02,2024-01-09,瑞芳DC,AM21,KPD0510,1001015729,順輝店,2024-01-09 00:59:00,1/9/2024 2:03:49 AM,1/9/2024 2:20:00 AM
02,2024-01-09,瑞芳DC,AM22,KPD0510,1001021400,試院店,2024-01-09 00:59:00,1/9/2024 2:05:38 AM,1/9/2024 2:25:00 AM
02,2024-01-09,瑞芳DC,AM23,KPD0510,1001022996,鑫木新店,2024-01-09 00:59:00,1/9/2024 2:09:15 AM,1/9/2024 2:30:00 AM
02,2024-01-09,瑞芳DC,AM24,KPD0510,1001015897,欣榮店,2024-01-09 00:59:00,1/9/2024 2:11:07 AM,1/9/2024 2:35:00 AM
02,2024-01-09,瑞芳DC,AM25,KPD0510,1001020498,恆光店,2024-01-09 00:59:00,1/9/2024 2:11:58 AM,1/9/2024 2:40:00 AM
02,2024-01-09,瑞芳DC,AM26,KPD0510,1001019246,保儀店,2024-01-09 00:59:00,1/9/2024 2:13:22 AM,1/9/2024 2:45:00 AM
02,2024-01-09,瑞芳DC,AM27,KPD0510,1001022826,木柵路店,2024-01-09 00:59:00,1/9/2024 2:13:57 AM,1/9/2024 2:50:00 AM
02,2024-01-09,瑞芳DC,AM28,KPD0510,1001020586,指南店,2024-01-09 00:59:00,1/9/2024 2:17:34 AM,1/9/2024 2:55:00 AM
02,2024-01-09,瑞芳DC,AM29,KPD0510,1001017249,政富店,2024-01-09 00:59:00,1/9/2024 2:19:19 AM,1/9/2024 3:00:00 AM
02,2024-01-09,瑞芳DC,AM30,KPD0510,1001016836,興政店,2024-01-09 00:59:00,1/9/2024 2:19:55 AM,1/9/2024 3:05:00 AM
02,2024-01-09,瑞芳DC,102DC,KPD0510,3001888888,瑞芳ＤＣ,2024-01-09 00:59:00,,1/9/2024 4:00:00 AM
02,2024-01-09,瑞芳DC,114DC,KPD0510,S3001888888,瑞芳ＤＣ,2024-01-09 03:01:00,,
02,2024-01-09,瑞芳DC,BK01,KPD0510,1001021152,景富店,2024-01-09 03:01:00,1/9/2024 4:20:09 AM,1/9/2024 4:30:00 AM
02,2024-01-09,瑞芳DC,BK02,KPD0510,1001022306,萬和店,2024-01-09 03:01:00,1/9/2024 4:25:46 AM,1/9/2024 4:35:00 AM
02,2024-01-09,瑞芳DC,BK03,KPD0510,1001017119,萬福店,2024-01-09 03:01:00,1/9/2024 4:28:49 AM,1/9/2024 4:40:00 AM
02,2024-01-09,瑞芳DC,BK04,KPD0510,1001022670,萬興店,2024-01-09 03:01:00,1/9/2024 4:32:27 AM,1/9/2024 4:45:00 AM
02,2024-01-09,瑞芳DC,BK05,KPD0510,1001014208,師美店,2024-01-09 03:01:00,1/9/2024 4:36:55 AM,1/9/2024 4:50:00 AM
02,2024-01-09,瑞芳DC,BK07,KPD0510,1001022338,台新店,2024-01-09 03:01:00,1/9/2024 4:44:29 AM,1/9/2024 5:00:00 AM
02,2024-01-09,瑞芳DC,BK08,KPD0510,1001021296,辛亥店,2024-01-09 03:01:00,1/9/2024 4:50:23 AM,1/9/2024 5:05:00 AM
02,2024-01-09,瑞芳DC,BK10,KPD0510,1001021968,和茂店,2024-01-09 03:01:00,1/9/2024 5:00:02 AM,1/9/2024 5:15:00 AM
02,2024-01-09,瑞芳DC,BK11,KPD0510,1001022483,成功店,2024-01-09 03:01:00,1/9/2024 5:07:33 AM,1/9/2024 5:20:00 AM
02,2024-01-09,瑞芳DC,BK12,KPD0510,1001014395,和復店,2024-01-09 03:01:00,1/9/2024 5:11:37 AM,1/9/2024 5:25:00 AM
02,2024-01-09,瑞芳DC,BK13,KPD0510,1001023184,瑞和店,2024-01-09 03:01:00,1/9/2024 5:17:52 AM,1/9/2024 5:30:00 AM
02,2024-01-09,瑞芳DC,BN08,KPD0510,1001017650,新店景大店,2024-01-09 03:01:00,1/9/2024 5:51:04 AM,1/9/2024 6:30:00 AM
02,2024-01-09,瑞芳DC,BN09,KPD0510,1001015043,新店橋興店,2024-01-09 03:01:00,1/9/2024 6:23:57 AM,1/9/2024 6:50:00 AM
02,2024-01-09,瑞芳DC,BN10,KPD0510,1001020221,新店行政店,2024-01-09 03:01:00,1/9/2024 7:00:20 AM,1/9/2024 7:00:00 AM
02,2024-01-09,瑞芳DC,114DC,KPD0510,3001888888,瑞芳ＤＣ,2024-01-09 03:01:00,1/9/2024 7:46:43 AM,1/9/2024 7:17:00 AM
02,2024-01-11,瑞芳DC,106DC,KPD0510,S3001888888,瑞芳ＤＣ,2024-01-10 23:05:00,,
02,2024-01-11,瑞芳DC,AM16,KPD0510,1001016837,明興店,2024-01-10 23:05:00,1/11/2024 12:56:34 AM,1/11/2024 1:55:00 AM
02,2024-01-11,瑞芳DC,AM17,KPD0510,1001019499,文山公宅店,2024-01-10 23:05:00,1/11/2024 1:02:19 AM,1/11/2024 2:00:00 AM
02,2024-01-11,瑞芳DC,AM18,KPD0510,1001021436,興崙店,2024-01-10 23:05:00,1/11/2024 1:07:24 AM,1/11/2024 2:05:00 AM
02,2024-01-11,瑞芳DC,AM19,KPD0510,1001021029,鑫順店,2024-01-10 23:05:00,1/11/2024 1:12:23 AM,1/11/2024 2:10:00 AM
02,2024-01-11,瑞芳DC,AM20,KPD0510,1001017245,大順店,2024-01-10 23:05:00,1/11/2024 1:16:51 AM,1/11/2024 2:15:00 AM
02,2024-01-11,瑞芳DC,AM21,KPD0510,1001015729,順輝店,2024-01-10 23:05:00,1/11/2024 1:21:17 AM,1/11/2024 2:20:00 AM
02,2024-01-11,瑞芳DC,AM22,KPD0510,1001021400,試院店,2024-01-10 23:05:00,1/11/2024 1:28:05 AM,1/11/2024 2:25:00 AM
02,2024-01-11,瑞芳DC,AM23,KPD0510,1001022996,鑫木新店,2024-01-10 23:05:00,1/11/2024 1:37:04 AM,1/11/2024 2:30:00 AM
02,2024-01-11,瑞芳DC,AM24,KPD0510,1001015897,欣榮店,2024-01-10 23:05:00,1/11/2024 1:43:55 AM,1/11/2024 2:35:00 AM
02,2024-01-11,瑞芳DC,AM25,KPD0510,1001020498,恆光店,2024-01-10 23:05:00,1/11/2024 1:48:14 AM,1/11/2024 2:40:00 AM
02,2024-01-11,瑞芳DC,AM26,KPD0510,1001019246,保儀店,2024-01-10 23:05:00,1/11/2024 1:52:21 AM,1/11/2024 2:45:00 AM
02,2024-01-11,瑞芳DC,AM27,KPD0510,1001022826,木柵路店,2024-01-10 23:05:00,1/11/2024 1:57:23 AM,1/11/2024 2:50:00 AM
02,2024-01-11,瑞芳DC,AM28,KPD0510,1001020586,指南店,2024-01-10 23:05:00,1/11/2024 2:01:50 AM,1/11/2024 2:55:00 AM
02,2024-01-11,瑞芳DC,AM29,KPD0510,1001017249,政富店,2024-01-10 23:05:00,1/11/2024 2:07:59 AM,1/11/2024 3:00:00 AM
02,2024-01-11,瑞芳DC,AM30,KPD0510,1001016836,興政店,2024-01-10 23:05:00,1/11/2024 2:12:38 AM,1/11/2024 3:05:00 AM
02,2024-01-11,瑞芳DC,106DC,KPD0510,3001888888,瑞芳ＤＣ,2024-01-10 23:05:00,1/11/2024 2:46:24 AM,1/11/2024 4:02:00 AM
02,2024-01-11,瑞芳DC,112DC,KPD0510,S3001888888,瑞芳ＤＣ,2024-01-11 01:30:00,,
02,2024-01-11,瑞芳DC,BK01,KPD0510,1001021152,景富店,2024-01-11 01:30:00,1/11/2024 3:58:05 AM,1/11/2024 4:30:00 AM
02,2024-01-11,瑞芳DC,BK02,KPD0510,1001022306,萬和店,2024-01-11 01:30:00,1/11/2024 4:02:32 AM,1/11/2024 4:35:00 AM
02,2024-01-11,瑞芳DC,BK03,KPD0510,1001017119,萬福店,2024-01-11 01:30:00,1/11/2024 4:06:07 AM,1/11/2024 4:40:00 AM
02,2024-01-11,瑞芳DC,BK04,KPD0510,1001022670,萬興店,2024-01-11 01:30:00,1/11/2024 4:09:58 AM,1/11/2024 4:45:00 AM
02,2024-01-11,瑞芳DC,BK05,KPD0510,1001014208,師美店,2024-01-11 01:30:00,1/11/2024 4:15:35 AM,1/11/2024 4:50:00 AM
02,2024-01-11,瑞芳DC,BK07,KPD0510,1001022338,台新店,2024-01-11 01:30:00,1/11/2024 4:22:59 AM,1/11/2024 5:00:00 AM
02,2024-01-11,瑞芳DC,BK08,KPD0510,1001021296,辛亥店,2024-01-11 01:30:00,1/11/2024 4:30:15 AM,1/11/2024 5:05:00 AM
02,2024-01-11,瑞芳DC,BK10,KPD0510,1001021968,和茂店,2024-01-11 01:30:00,1/11/2024 4:37:36 AM,1/11/2024 5:15:00 AM
02,2024-01-11,瑞芳DC,BP05,KPD0510,1001021233,新店公宅店,2024-01-11 01:30:00,1/11/2024 4:53:25 AM,1/11/2024 5:20:00 AM
02,2024-01-11,瑞芳DC,BN08,KPD0510,1001017650,新店景大店,2024-01-11 01:30:00,1/11/2024 5:37:58 AM,1/11/2024 6:30:00 AM
02,2024-01-11,瑞芳DC,BN09,KPD0510,1001015043,新店橋興店,2024-01-11 01:30:00,1/11/2024 6:17:26 AM,1/11/2024 6:50:00 AM
02,2024-01-11,瑞芳DC,BN10,KPD0510,1001020221,新店行政店,2024-01-11 01:30:00,1/11/2024 6:54:21 AM,1/11/2024 7:00:00 AM
02,2024-01-11,瑞芳DC,112DC,KPD0510,3001888888,瑞芳ＤＣ,2024-01-11 01:30:00,1/11/2024 7:37:09 AM,1/11/2024 7:08:00 AM
03,2024-01-19,瑞芳DC,DLDC,KPD0510,S3001888888,瑞芳ＤＣ,2024-01-19 06:20:00,,
03,2024-01-19,瑞芳DC,DL01,KPD0510,1001021215,舊宗店,2024-01-19 06:20:00,,1/19/2024 8:40:00 AM
03,2024-01-19,瑞芳DC,DL02,KPD0510,1001020485,新湖店,2024-01-19 06:20:00,,1/19/2024 8:50:00 AM
03,2024-01-19,瑞芳DC,DL03,KPD0510,1001022211,行善公宅店,2024-01-19 06:20:00,,1/19/2024 9:00:00 AM
03,2024-01-19,瑞芳DC,DL04,KPD0510,1001022932,行善店,2024-01-19 06:20:00,,1/19/2024 9:10:00 AM
03,2024-01-19,瑞芳DC,DL05,KPD0510,1001022680,興華店,2024-01-19 06:20:00,,1/19/2024 9:20:00 AM
03,2024-01-19,瑞芳DC,DL06,KPD0510,1001023079,南港車站店,2024-01-19 06:20:00,,1/19/2024 9:40:00 AM
