Date,Route Index,Store Order
0329,1,林口ＤＣ
0329,1,新天地店
0329,1,百齡店
0329,1,福港店
0329,1,大港店
0329,1,和豐店
0329,1,通河店
0329,1,華港店
0329,1,基河店
0329,1,士商店
0329,1,新光醫院店
0329,1,新陽明店
0329,1,文鑫店
0329,1,大東店
0329,1,大南店
0329,1,大北店
0329,1,福林店
0329,1,美崙店
0329,1,士林店
0329,1,明德店
0329,1,新自強店
0329,1,榮光店
0329,1,新實店
0329,1,尊賢店
0329,1,唭哩店
0329,1,華儷店
0329,1,立賢店
0329,2,瑞芳ＤＣ
0329,2,汐止新遠雄店
0329,2,汐止東科店
0329,2,汐止宏碁店
0329,2,汐止連新店
0329,2,汐止莊敬店
0329,2,汐止桂冠店
0329,2,汐止興莊店
0329,2,汐止青山店
0329,2,汐止福全店
0329,2,汐止站前店
0329,2,汐止新忠孝店
0329,2,汐止秀峰店
0329,2,汐止橋東店
0329,2,汐止新興店
0329,2,汐止興龍店
0329,2,汐止龍安店
0329,2,汐止興萬店
0329,2,汐止祥雲店
0329,2,汐止伯爵店
0329,2,汐止日月光店
0329,2,汐止湖前店
0329,2,汐止東城店
0329,2,汐止新水蓮店
0329,2,汐止鑫峰店
0329,2,汐止金龍店
0329,3,二繽店
0329,3,安居店
0329,3,六張黎店
0329,3,崇德店
0329,3,財盛店
0329,3,臨江店
0329,3,通和店
0329,3,成功店
0329,3,和復店
0329,3,和東店
0329,3,泰順店
0329,3,和新店
0329,3,辛亥店
0329,3,和茂店
0329,3,台興店
0329,3,台科店
0329,3,台大二活店
0329,3,台一宿舍店
0329,3,台大楓林店
0329,3,台福店
0329,3,羅騰店
0329,3,台新店
0329,3,師大店
0329,3,台師店
0329,3,古亭店
0329,3,羅中店
0329,3,潮州店
0329,3,瑞芳ＤＣ
