Date,Route Index,Store Order
0307,1,林口ＤＣ
0307,1,新天地店
0307,1,百齡店
0307,1,福港店
0307,1,大港店
0307,1,和豐店
0307,1,通河店
0307,1,華港店
0307,1,基河店
0307,1,士商店
0307,1,新光醫院店
0307,1,新陽明店
0307,1,文鑫店
0307,1,大東店
0307,1,大南店
0307,1,美崙店
0307,1,士林店
0307,1,明德店
0307,1,榮光店
0307,1,新實店
0307,1,尊賢店
0307,1,唭哩店
0307,1,華儷店
0307,1,立賢店
0307,2,林口ＤＣ
0307,2,瑞芳ＤＣ
0307,2,大聯大店
0307,2,護校店
0307,2,港忠店
0307,2,南港生技店
0307,2,中研店
0307,2,研究院店
0307,2,胡適店
0307,2,新莊研店
0307,2,汐止鑫宜興店
0307,2,國興店
0307,2,汐止橫科店
0307,2,汐止力行店
0307,2,富康店
0307,2,汐止南陽店
0307,2,汐止興中店
0307,2,汐止導航店
0307,2,汐止樟興店
0307,2,汐止忠樹店
0307,2,汐止樟中店
0307,2,汐止樟福店
0307,2,汐止新樹店
0307,2,汐止福德店
0307,2,汐止福旺店
0307,2,汐止興福店
0307,2,汐止長虹店
0307,2,汐止茂盛店
0307,3,新店寶元店
0307,3,新店慶民店
0307,3,新店金采店
0307,3,新店民佳店
0307,3,新店慈濟店
0307,3,新店民權店
0307,3,新店復興店
0307,3,新店中盛店
0307,3,新店莊敬店
0307,3,新店大鵬店
0307,3,新店公宅店
0307,3,新店江陵店
0307,3,新店順安店
0307,3,新店新豐店
0307,3,新店新寶安店
0307,3,新店新文強店
0307,3,新店新寶橋店
0307,3,新店德正店
0307,3,新店華盛店
0307,3,新店行政店
0307,3,新店新華店
0307,3,新店光盛店
0307,3,新店光明店
0307,3,瑞芳ＤＣ
