time,mileage,lat,lon,road_name
0.0,0.0,25.04309,121.56875,永吉路30巷
7.666666666666667,18.416666666666668,25.04294,121.56874,永吉路30巷
15.333333333333334,36.833333333333336,25.04272,121.56876,永吉路30巷
23.0,55.25,25.04259,121.56875,永吉路30巷
30.666666666666668,73.66666666666667,25.04254,121.56875,永吉路30巷
38.333333333333336,92.08333333333334,25.04233,121.56872,永吉路30巷
46.0,110.50000000000001,25.04214,121.56871,永吉路30巷
53.666666666666664,128.91666666666669,25.04194,121.56871,永吉路30巷
61.33333333333333,147.33333333333334,25.04177,121.5687,永吉路30巷
69.0,165.75,25.04157,121.56868,永吉路30巷
76.66666666666667,184.16666666666666,25.04142,121.56867,永吉路30巷
84.33333333333334,202.58333333333331,25.04134,121.56866,永吉路30巷
92.00000000000001,220.99999999999997,25.04111,121.56866,忠孝東路
99.2857142857143,256.35714285714283,25.04112,121.56855,忠孝東路
106.5714285714286,291.71428571428567,25.04112,121.56841,忠孝東路
113.85714285714289,327.0714285714285,25.04115,121.56731,忠孝東路
121.14285714285718,362.42857142857133,25.04116,121.56685,忠孝東路
128.42857142857147,397.78571428571416,25.04118,121.56626,忠孝東路
135.71428571428575,433.142857142857,25.04118,121.56602,忠孝東路
143.00000000000003,468.49999999999983,25.0412,121.56547,忠孝東路
150.2857142857143,503.85714285714266,25.0412,121.56531,忠孝東路
157.57142857142858,539.2142857142856,25.04121,121.56514,忠孝東路
164.85714285714286,574.5714285714284,25.04122,121.56489,忠孝東路
172.14285714285714,609.9285714285713,25.04123,121.56467,忠孝東路
179.42857142857142,645.2857142857142,25.04123,121.56463,忠孝東路
186.7142857142857,680.6428571428571,25.04125,121.56443,忠孝東路
193.99999999999997,716.0,25.04125,121.56434,忠孝東路
201.28571428571425,751.3571428571429,25.04126,121.56407,忠孝東路
208.57142857142853,786.7142857142858,25.04127,121.56361,忠孝東路
215.8571428571428,822.0714285714287,25.04128,121.56273,忠孝東路
223.14285714285708,857.4285714285716,25.04129,121.56244,忠孝東路
230.42857142857136,892.7857142857144,25.0413,121.56214,忠孝東路
237.71428571428564,928.1428571428573,25.04131,121.56174,忠孝東路
244.99999999999991,963.5000000000002,25.04131,121.56167,忠孝東路
252.2857142857142,998.8571428571431,25.04132,121.56154,忠孝東路
259.5714285714285,1034.214285714286,25.04132,121.56133,忠孝東路
