time,mileage,lat,lon,road_name
0.0,0.0,25.04204,121.56512,基隆路一段
8.5,38.5,25.04242,121.56535,基隆路一段
17.0,77.0,25.04264,121.56548,基隆路一段147巷
33.0,136.0,25.04241,121.56601,right
42.57142857142857,157.71428571428572,25.04202,121.5658,right
52.14285714285714,179.42857142857144,25.04185,121.56571,right
61.71428571428571,201.14285714285717,25.04167,121.56556,right
71.28571428571428,222.8571428571429,25.04145,121.56543,right
80.85714285714285,244.5714285714286,25.04137,121.5654,right
90.42857142857142,266.28571428571433,25.04128,121.56535,right
99.99999999999999,288.00000000000006,25.0412,121.56531,right
106.79411764705881,321.764705882353,25.04121,121.56514,right
113.58823529411764,355.5294117647059,25.04122,121.56489,right
120.38235294117646,389.29411764705884,25.04123,121.56467,right
127.17647058823529,423.05882352941177,25.04123,121.56463,right
133.97058823529412,456.8235294117647,25.04125,121.56443,right
140.76470588235293,490.5882352941176,25.04125,121.56434,right
147.55882352941174,524.3529411764706,25.04126,121.56407,right
154.35294117647055,558.1176470588235,25.04127,121.56361,right
161.14705882352936,591.8823529411765,25.04128,121.56273,right
167.94117647058818,625.6470588235294,25.04129,121.56244,right
174.735294117647,659.4117647058823,25.0413,121.56214,right
181.5294117647058,693.1764705882352,25.04131,121.56174,right
188.3235294117646,726.9411764705882,25.04131,121.56167,right
195.11764705882342,760.7058823529411,25.04132,121.56154,right
201.91176470588223,794.470588235294,25.04132,121.56133,right
208.70588235294105,828.235294117647,25.04134,121.56084,right
215.49999999999986,861.9999999999999,25.04136,121.56026,right
222.29411764705867,895.7647058823528,25.04137,121.56014,right
229.08823529411748,929.5294117647057,25.04137,121.56007,right
235.8823529411763,963.2941176470587,25.04137,121.56006,right
242.6764705882351,997.0588235294116,25.04137,121.55995,right
249.47058823529392,1030.8235294117646,25.04138,121.55987,right
256.26470588235276,1064.5882352941176,25.04139,121.55967,right
263.0588235294116,1098.3529411764705,25.04141,121.55859,right
269.85294117647044,1132.1176470588234,25.04141,121.55839,right
276.6470588235293,1165.8823529411764,25.04142,121.55838,right
283.4411764705881,1199.6470588235293,25.04141,121.55773,right
290.23529411764696,1233.4117647058822,25.04141,121.55761,right
297.0294117647058,1267.1764705882351,25.04142,121.55677,right
303.82352941176464,1300.941176470588,25.04143,121.55657,right
310.6176470588235,1334.705882352941,25.04144,121.5561,right
317.4117647058823,1368.470588235294,25.04145,121.55556,right
324.20588235294116,1402.2352941176468,25.04147,121.55448,right
331.0,1435.9999999999998,25.04148,121.55392,延吉街70巷5弄
340.2,1459.7999999999997,25.04209,121.55377,延吉街70巷5弄
349.4,1483.5999999999997,25.04214,121.55375,延吉街70巷5弄
358.59999999999997,1507.3999999999996,25.04228,121.55372,延吉街70巷5弄
367.79999999999995,1531.1999999999996,25.04241,121.55368,延吉街70巷5弄
376.99999999999994,1554.9999999999995,25.04252,121.55364,延吉街70巷
391.99999999999994,1582.9999999999995,25.04255,121.55383,延吉街70巷
406.99999999999994,1610.9999999999995,25.04264,121.55417,延吉街
429.99999999999994,1655.3333333333328,25.04256,121.5542,延吉街
452.99999999999994,1699.666666666666,25.042,121.55434,延吉街
475.99999999999994,1743.9999999999993,25.04147,121.55448,忠孝東路
486.16666666666663,1777.8333333333326,25.04135,121.55451,忠孝東路
496.3333333333333,1811.6666666666658,25.04133,121.55506,忠孝東路
506.5,1845.499999999999,25.04131,121.55558,忠孝東路
516.6666666666666,1879.3333333333323,25.04131,121.5561,忠孝東路
526.8333333333333,1913.1666666666656,25.04131,121.55624,忠孝東路
536.9999999999999,1946.9999999999989,25.04131,121.55624,忠孝東路
