time,mileage,lat,lon,road_name
0.0,0.0,25.04204,121.56512,基隆路一段
5.6,30.533333333333335,25.04242,121.56535,基隆路一段
11.2,61.06666666666667,25.04264,121.56548,基隆路一段
16.799999999999997,91.60000000000001,25.0431,121.56575,基隆路一段
22.4,122.13333333333334,25.0432,121.56581,基隆路一段
28.0,152.66666666666669,25.04335,121.56591,基隆路一段
33.6,183.20000000000002,25.04348,121.56598,基隆路一段
39.2,213.73333333333335,25.04383,121.56619,基隆路一段
44.800000000000004,244.26666666666668,25.04399,121.56628,基隆路一段
50.400000000000006,274.8,25.04417,121.56639,基隆路一段
56.00000000000001,305.33333333333337,25.04433,121.56649,基隆路一段
61.60000000000001,335.86666666666673,25.04449,121.56658,基隆路一段
67.2,366.4000000000001,25.04496,121.56687,基隆路一段
72.8,396.93333333333345,25.04528,121.56706,基隆路一段
78.39999999999999,427.4666666666668,25.04544,121.56715,基隆路一段
83.99999999999999,458.00000000000017,25.04566,121.56729,永吉路
89.56756756756755,486.45945945945965,25.04566,121.56745,永吉路
95.13513513513512,514.9189189189191,25.04566,121.56764,永吉路
100.70270270270268,543.3783783783786,25.04565,121.56791,永吉路
106.27027027027025,571.837837837838,25.04564,121.56821,永吉路
111.83783783783781,600.2972972972975,25.04563,121.56855,永吉路
117.40540540540538,628.756756756757,25.04563,121.56883,永吉路
122.97297297297294,657.2162162162165,25.04563,121.56896,永吉路
128.54054054054052,685.675675675676,25.04563,121.56914,永吉路
134.1081081081081,714.1351351351354,25.04563,121.56938,永吉路
139.67567567567568,742.5945945945949,25.04562,121.56941,永吉路
145.24324324324326,771.0540540540544,25.04562,121.56955,永吉路
150.81081081081084,799.5135135135139,25.04562,121.56977,永吉路
156.37837837837841,827.9729729729734,25.0456,121.57021,永吉路
161.945945945946,856.4324324324328,25.04559,121.57034,永吉路
167.51351351351357,884.8918918918923,25.0456,121.57066,永吉路
173.08108108108115,913.3513513513518,25.04559,121.57091,永吉路
178.64864864864873,941.8108108108113,25.04559,121.57121,永吉路
184.2162162162163,970.2702702702708,25.04559,121.57143,永吉路
189.7837837837839,998.7297297297303,25.04559,121.57151,永吉路
195.35135135135147,1027.1891891891896,25.04558,121.57165,永吉路
200.91891891891905,1055.648648648649,25.04556,121.57212,永吉路
206.48648648648663,1084.1081081081084,25.04555,121.57261,永吉路
212.0540540540542,1112.5675675675677,25.04555,121.57267,永吉路
217.62162162162178,1141.027027027027,25.04554,121.5727,永吉路
223.18918918918936,1169.4864864864865,25.04553,121.57316,永吉路
228.75675675675694,1197.9459459459458,25.04552,121.57346,永吉路
234.32432432432452,1226.4054054054052,25.04552,121.57355,永吉路
239.8918918918921,1254.8648648648646,25.0455,121.57419,永吉路
245.45945945945968,1283.324324324324,25.04549,121.57461,永吉路
251.02702702702726,1311.7837837837833,25.04549,121.57479,永吉路
256.5945945945948,1340.2432432432427,25.04547,121.57547,永吉路
262.16216216216236,1368.702702702702,25.04546,121.57574,永吉路
267.7297297297299,1397.1621621621614,25.04545,121.57627,永吉路
273.29729729729746,1425.6216216216208,25.04544,121.57659,永吉路
278.864864864865,1454.0810810810801,25.04542,121.57701,永吉路
284.43243243243256,1482.5405405405395,25.0454,121.57753,永吉路
290.0000000000001,1510.9999999999989,25.04539,121.57773,松山路
295.71428571428584,1534.8571428571418,25.04536,121.57775,松山路
301.42857142857156,1558.7142857142846,25.04532,121.57776,松山路
307.1428571428573,1582.5714285714275,25.04527,121.57776,松山路
312.857142857143,1606.4285714285704,25.04513,121.57776,松山路
318.5714285714287,1630.2857142857133,25.0444,121.57775,松山路
324.28571428571445,1654.1428571428562,25.04433,121.57775,松山路
330.00000000000017,1677.999999999999,25.04357,121.57774,松山路
335.7142857142859,1701.857142857142,25.04327,121.57775,松山路
341.4285714285716,1725.7142857142849,25.04293,121.57775,松山路
347.14285714285734,1749.5714285714278,25.04209,121.57776,松山路
352.85714285714306,1773.4285714285706,25.04198,121.57775,松山路
358.5714285714288,1797.2857142857135,25.04187,121.57775,松山路
364.2857142857145,1821.1428571428564,25.04177,121.57775,松山路
370.0000000000002,1844.9999999999993,25.0417,121.57775,松山路
375.71428571428595,1868.8571428571422,25.04164,121.57776,松山路
381.4285714285717,1892.714285714285,25.04157,121.57776,松山路
387.1428571428574,1916.571428571428,25.04151,121.57776,松山路
392.8571428571431,1940.4285714285709,25.04146,121.57776,松山路
398.57142857142884,1964.2857142857138,25.04123,121.57775,松山路
404.28571428571456,1988.1428571428567,25.04107,121.57776,松山路
410.0000000000003,2011.9999999999995,25.04089,121.57776,忠孝東路
414.40000000000026,2027.5999999999995,25.04088,121.5777,忠孝東路
418.80000000000024,2043.1999999999994,25.04087,121.57761,忠孝東路
423.2000000000002,2058.7999999999993,25.04086,121.57758,忠孝東路
427.6000000000002,2074.399999999999,25.04087,121.57753,忠孝東路
432.00000000000017,2089.999999999999,25.04087,121.57747,忠孝東路
436.40000000000015,2105.599999999999,25.04088,121.57716,忠孝東路
440.8000000000001,2121.199999999999,25.04088,121.57696,忠孝東路
445.2000000000001,2136.799999999999,25.04088,121.57682,忠孝東路
449.6000000000001,2152.3999999999987,25.04089,121.57664,忠孝東路
454.00000000000006,2167.9999999999986,25.0409,121.57636,忠孝東路
458.40000000000003,2183.5999999999985,25.0409,121.57616,忠孝東路
462.8,2199.1999999999985,25.04091,121.57588,忠孝東路
467.2,2214.7999999999984,25.04092,121.5757,忠孝東路
471.59999999999997,2230.3999999999983,25.04092,121.57556,忠孝東路
475.99999999999994,2245.999999999998,25.04092,121.57556,忠孝東路
