time,mileage,lat,lon,road_name
995.8378378378449,11124.229729729654,25.07974,121.66546,Keelung
997.5540540540611,11162.13175675668,25.07981,121.66555,Keelung
999.2702702702774,11200.033783783707,25.08071,121.66698,Keelung
1000.9864864864936,11237.935810810734,25.08074,121.66704,Keelung
1002.7027027027099,11275.83783783776,25.08133,121.66796,Keelung
1004.4189189189261,11313.739864864787,25.08138,121.66803,Keelung
1006.1351351351424,11351.641891891813,25.08143,121.66813,Keelung
1007.8513513513586,11389.54391891884,25.08152,121.6683,Keelung
1009.5675675675749,11427.445945945867,25.08156,121.66835,Keelung
1011.2837837837911,11465.347972972893,25.08163,121.66847,Keelung
1013.0000000000074,11503.24999999992,25.0817,121.66857,Keelung
1014.7162162162236,11541.152027026947,25.08176,121.66867,Keelung
1016.4324324324399,11579.054054053973,25.08246,121.6698,Keelung
1018.1486486486561,11616.956081081,25.08284,121.67044,Keelung
1019.8648648648724,11654.858108108026,25.08305,121.67079,Keelung
1021.5810810810887,11692.760135135053,25.08334,121.67132,Keelung
1023.2972972973049,11730.66216216208,25.08366,121.67191,Keelung
1025.013513513521,11768.564189189106,25.08386,121.67233,Keelung
1026.7297297297373,11806.466216216133,25.08402,121.67262,Keelung
1028.4459459459536,11844.36824324316,25.08417,121.6729,Keelung
1030.1621621621698,11882.270270270186,25.08434,121.67328,Keelung
1031.878378378386,11920.172297297213,25.08436,121.67334,Keelung
1033.5945945946023,11958.07432432424,25.08438,121.67339,Keelung
1035.3108108108186,11995.976351351266,25.08467,121.67404,Keelung
1037.0270270270348,12033.878378378293,25.08484,121.67445,Keelung
1038.743243243251,12071.78040540532,25.08495,121.67477,Keelung
1040.4594594594673,12109.682432432346,25.08504,121.67507,Keelung
1042.1756756756836,12147.584459459373,25.08522,121.67567,Keelung
1043.8918918918998,12185.4864864864,25.08535,121.67619,Keelung
1045.608108108116,12223.388513513426,25.08545,121.67663,Keelung
1047.3243243243323,12261.290540540453,25.08553,121.67708,Keelung
1049.0405405405486,12299.19256756748,25.08558,121.67736,Keelung
1050.7567567567648,12337.094594594506,25.08563,121.67778,Keelung
1052.472972972981,12374.996621621533,25.08567,121.67801,Keelung
1054.1891891891974,12412.89864864856,25.08567,121.67805,Keelung
1055.9054054054136,12450.800675675586,25.0857,121.67841,Keelung
1057.6216216216299,12488.702702702612,25.08574,121.67894,Keelung
1059.337837837846,12526.604729729639,25.08578,121.67972,Keelung
1061.0540540540624,12564.506756756666,25.0858,121.68036,Keelung
1062.7702702702786,12602.408783783692,25.08581,121.68075,Keelung
1064.4864864864949,12640.310810810719,25.08583,121.68113,Keelung
1066.2027027027111,12678.212837837746,25.08583,121.6812,Keelung
1067.9189189189274,12716.114864864772,25.08583,121.68127,Keelung
1069.6351351351436,12754.016891891799,25.08583,121.68131,Keelung
1071.3513513513599,12791.918918918826,25.08583,121.68136,Keelung
1073.0675675675761,12829.820945945852,25.08584,121.68175,Keelung
1074.7837837837924,12867.722972972879,25.08585,121.68202,Keelung
1076.5000000000086,12905.624999999905,25.08585,121.68205,Keelung
1078.216216216225,12943.527027026932,25.08586,121.68208,Keelung
1079.9324324324411,12981.429054053959,25.08586,121.68222,Keelung
1081.6486486486574,13019.331081080985,25.08587,121.68244,Keelung
1083.3648648648737,13057.233108108012,25.08588,121.68267,Keelung
1085.08108108109,13095.135135135039,25.0859,121.68292,Keelung
1086.7972972973062,13133.037162162065,25.08591,121.68303,Keelung
1088.5135135135224,13170.939189189092,25.08594,121.68329,Keelung
1090.2297297297387,13208.841216216118,25.08605,121.68411,Keelung
1091.945945945955,13246.743243243145,25.08609,121.6843,Keelung
1093.6621621621712,13284.645270270172,25.08615,121.68466,Keelung
1095.3783783783874,13322.547297297198,25.08621,121.68499,Keelung
1097.0945945946037,13360.449324324225,25.08647,121.68632,Keelung
1098.81081081082,13398.351351351252,25.0865,121.68648,Keelung
1100.5270270270362,13436.253378378278,25.08654,121.68666,Keelung
1102.2432432432524,13474.155405405305,25.08654,121.68667,Keelung
1103.9594594594687,13512.057432432332,25.08684,121.68808,Keelung
1105.675675675685,13549.959459459358,25.08698,121.68873,Keelung
1107.3918918919012,13587.861486486385,25.0875,121.69119,Keelung
1109.1081081081174,13625.763513513411,25.0876,121.6917,Keelung
1110.8243243243337,13663.665540540438,25.08778,121.69256,Keelung
1112.54054054055,13701.567567567465,25.08789,121.69307,Keelung
1114.2567567567662,13739.469594594491,25.08802,121.69345,Keelung
1115.9729729729825,13777.371621621518,25.08815,121.6938,Keelung
1117.6891891891987,13815.273648648545,25.08832,121.69414,Keelung
1119.405405405415,13853.175675675571,25.08835,121.69421,Keelung
1121.1216216216312,13891.077702702598,25.0884,121.69428,Keelung
1122.8378378378475,13928.979729729625,25.08842,121.69431,Keelung
1124.5540540540637,13966.881756756651,25.08851,121.69444,Keelung
1126.27027027028,14004.783783783678,25.08858,121.69453,Keelung
1127.9864864864962,14042.685810810704,25.08862,121.69459,Keelung
1129.7027027027125,14080.587837837731,25.08875,121.69473,Keelung
1131.4189189189287,14118.489864864758,25.08883,121.69483,Keelung
1133.135135135145,14156.391891891784,25.08909,121.69507,Keelung
1134.8513513513612,14194.293918918811,25.08945,121.69533,Keelung
1136.5675675675775,14232.195945945838,25.08967,121.69546,Keelung
1138.2837837837938,14270.097972972864,25.09004,121.69566,Keelung
1140.00000000001,14307.99999999989,25.09026,121.69578,Ruibin
1140.921052631589,14326.197368420944,25.09027,121.6958,Ruibin
1141.842105263168,14344.394736841998,25.09027,121.69582,Ruibin
1142.7631578947469,14362.592105263051,25.09029,121.69584,Ruibin
1143.6842105263258,14380.789473684104,25.0903,121.69585,Ruibin
1144.6052631579048,14398.986842105158,25.09033,121.69587,Ruibin
1145.5263157894838,14417.184210526211,25.09045,121.69593,Ruibin
1146.4473684210627,14435.381578947265,25.09057,121.69599,Ruibin
1147.3684210526417,14453.578947368318,25.09072,121.69605,Ruibin
1148.2894736842206,14471.776315789371,25.09073,121.69605,Ruibin
1149.2105263157996,14489.973684210425,25.0908,121.69608,Ruibin
1150.1315789473786,14508.171052631478,25.09088,121.69611,Ruibin
1151.0526315789575,14526.368421052532,25.09094,121.69613,Ruibin
1151.9736842105365,14544.565789473585,25.09115,121.69619,Ruibin
1152.8947368421154,14562.763157894638,25.09123,121.69621,Ruibin
1153.8157894736944,14580.960526315692,25.09127,121.69623,Ruibin
1154.7368421052734,14599.157894736745,25.0915,121.69632,Ruibin
1155.6578947368523,14617.355263157799,25.09157,121.69635,Ruibin
1156.5789473684313,14635.552631578852,25.0916,121.69636,Ruibin
1157.5000000000102,14653.749999999905,25.0918,121.69643,Ruibin
1158.4210526315892,14671.947368420959,25.09197,121.6965,Ruibin
1159.3421052631682,14690.144736842012,25.09203,121.69652,Ruibin
1160.263157894747,14708.342105263066,25.09213,121.69655,Ruibin
1161.184210526326,14726.539473684119,25.09214,121.69656,Ruibin
1162.105263157905,14744.736842105172,25.0923,121.6966,Ruibin
1163.026315789484,14762.934210526226,25.09249,121.69665,Ruibin
1163.947368421063,14781.13157894728,25.09267,121.69669,Ruibin
1164.868421052642,14799.328947368333,25.09277,121.69671,Ruibin
1165.7894736842209,14817.526315789386,25.09302,121.6968,Ruibin
1166.7105263157998,14835.72368421044,25.09361,121.697,Ruibin
1167.6315789473788,14853.921052631493,25.09387,121.69709,Ruibin
1168.5526315789577,14872.118421052546,25.09422,121.69722,Ruibin
1169.4736842105367,14890.3157894736,25.09439,121.69728,Ruibin
1170.3947368421157,14908.513157894653,25.09445,121.6973,Ruibin
1171.3157894736946,14926.710526315706,25.09469,121.69738,Ruibin
1172.2368421052736,14944.90789473676,25.0949,121.69747,Ruibin
1173.1578947368525,14963.105263157813,25.09502,121.69752,Ruibin
1174.0789473684315,14981.302631578867,25.09521,121.69762,Ruibin
1175.0000000000105,14999.49999999992,25.09538,121.6977,Ruibin
1175.9210526315894,15017.697368420973,25.09539,121.69771,Ruibin
1176.8421052631684,15035.894736842027,25.0957,121.69792,Ruibin
1177.7631578947473,15054.09210526308,25.09591,121.69805,Ruibin
1178.6842105263263,15072.289473684134,25.09617,121.6982,Ruibin
1179.6052631579053,15090.486842105187,25.09618,121.69821,Ruibin
1180.5263157894842,15108.68421052624,25.09667,121.69843,Ruibin
1181.4473684210632,15126.881578947294,25.09712,121.69874,Ruibin
1182.3684210526421,15145.078947368347,25.09718,121.6988,Ruibin
1183.289473684221,15163.2763157894,25.09738,121.69896,Ruibin
1184.2105263158,15181.473684210454,25.09747,121.69908,Ruibin
1185.131578947379,15199.671052631507,25.09754,121.69917,Ruibin
1186.052631578958,15217.86842105256,25.09758,121.69923,Ruibin
1186.973684210537,15236.065789473614,25.09759,121.69925,Ruibin
1187.894736842116,15254.263157894668,25.09764,121.69934,Ruibin
