time,mileage,lat,lon,road_name
0.0,0.0,25.04131,121.55638,忠孝東路
6.416666666666667,33.416666666666664,25.04131,121.55656,忠孝東路
12.833333333333334,66.83333333333333,25.0413,121.55676,忠孝東路
19.25,100.25,25.04129,121.55705,忠孝東路
25.666666666666668,133.66666666666666,25.04127,121.55735,忠孝東路
32.083333333333336,167.08333333333331,25.04127,121.5576,忠孝東路
38.5,200.49999999999997,25.04127,121.55772,忠孝東路
44.916666666666664,233.91666666666663,25.04126,121.5582,忠孝東路
51.33333333333333,267.3333333333333,25.04126,121.55847,忠孝東路
57.74999999999999,300.75,25.04125,121.55868,忠孝東路
64.16666666666666,334.1666666666667,25.04125,121.55917,忠孝東路
70.58333333333333,367.58333333333337,25.04124,121.55967,忠孝東路
77.0,401.00000000000006,25.04123,121.56002,忠孝東路
83.41666666666667,434.41666666666674,25.04122,121.56022,忠孝東路
89.83333333333334,467.8333333333334,25.04119,121.56101,忠孝東路
96.25000000000001,501.2500000000001,25.04117,121.56154,忠孝東路
102.66666666666669,534.6666666666667,25.04117,121.5616,忠孝東路
109.08333333333336,568.0833333333334,25.04117,121.56166,忠孝東路
115.50000000000003,601.5,25.04116,121.5621,忠孝東路
121.9166666666667,634.9166666666666,25.04115,121.56256,忠孝東路
128.33333333333337,668.3333333333333,25.04114,121.56272,忠孝東路
134.75000000000003,701.7499999999999,25.04114,121.56279,忠孝東路
141.16666666666669,735.1666666666665,25.04113,121.56337,忠孝東路
147.58333333333334,768.5833333333331,25.04112,121.56367,忠孝東路
154.0,801.9999999999998,25.04111,121.56434,基隆路一段
162.5,838.9999999999998,25.04095,121.56424,基隆路一段
171.0,875.9999999999998,25.04052,121.56398,基隆路一段
174.86363636363637,905.5454545454543,25.0405,121.56394,基隆路一段
178.72727272727275,935.0909090909088,25.04047,121.56392,基隆路一段
182.59090909090912,964.6363636363633,25.04045,121.5639,基隆路一段
186.4545454545455,994.1818181818178,25.04041,121.56387,基隆路一段
190.31818181818187,1023.7272727272723,25.04038,121.56385,基隆路一段
194.18181818181824,1053.2727272727268,25.04027,121.56379,基隆路一段
198.04545454545462,1082.8181818181813,25.04003,121.56366,基隆路一段
201.909090909091,1112.3636363636358,25.03991,121.56359,基隆路一段
205.77272727272737,1141.9090909090903,25.03941,121.56331,基隆路一段
209.63636363636374,1171.4545454545448,25.03812,121.56253,基隆路一段
213.5000000000001,1200.9999999999993,25.03793,121.56242,基隆路一段
217.3636363636365,1230.5454545454538,25.03778,121.56233,基隆路一段
221.22727272727286,1260.0909090909083,25.03683,121.56175,基隆路一段
225.09090909090924,1289.6363636363628,25.0367,121.56168,基隆路一段
228.9545454545456,1319.1818181818173,25.03639,121.56149,基隆路一段
232.81818181818198,1348.7272727272718,25.0363,121.56143,基隆路一段
236.68181818181836,1378.2727272727263,25.03621,121.56137,基隆路一段
240.54545454545473,1407.8181818181808,25.03613,121.56132,基隆路一段
244.4090909090911,1437.3636363636354,25.03599,121.56121,基隆路一段
248.27272727272748,1466.9090909090899,25.03589,121.56115,基隆路一段
252.13636363636385,1496.4545454545444,25.03583,121.56111,基隆路一段
256.0000000000002,1525.9999999999989,25.03541,121.56085,基隆路一段364巷
259.22222222222246,1541.8888888888878,25.03548,121.5607,基隆路一段364巷
262.4444444444447,1557.7777777777767,25.03549,121.56066,基隆路一段364巷
265.6666666666669,1573.6666666666656,25.0355,121.56063,基隆路一段364巷
268.88888888888914,1589.5555555555545,25.03551,121.56061,基隆路一段364巷
272.11111111111137,1605.4444444444434,25.03551,121.56058,基隆路一段364巷
275.3333333333336,1621.3333333333323,25.03551,121.56056,基隆路一段364巷
278.5555555555558,1637.2222222222213,25.03551,121.56053,基隆路一段364巷
281.77777777777806,1653.1111111111102,25.03551,121.5605,基隆路一段364巷
285.0000000000003,1668.999999999999,25.03547,121.56024,基隆路一段364巷
288.2222222222225,1684.888888888888,25.03539,121.55979,基隆路一段364巷
291.44444444444474,1700.777777777777,25.03534,121.55946,基隆路一段364巷
294.66666666666697,1716.6666666666658,25.03534,121.55943,基隆路一段364巷
297.8888888888892,1732.5555555555547,25.03521,121.55854,基隆路一段364巷
301.1111111111114,1748.4444444444437,25.0352,121.5584,基隆路一段364巷
304.33333333333366,1764.3333333333326,25.03517,121.55836,基隆路一段364巷
307.5555555555559,1780.2222222222215,25.03517,121.55835,基隆路一段364巷
310.7777777777781,1796.1111111111104,25.03514,121.55814,基隆路一段364巷
314.00000000000034,1811.9999999999993,25.03514,121.55814,基隆路一段364巷
